ID,target,prediction
8638de1a1,12420000.00000000,3888343.69658077
86477f978,4000000.00000000,1034050.59249648
865b07091,393333.34000000,1204313.06438267
8663db47e,800000.00000000,1558272.27647146
86659ab10,13499999.99999999,5775035.18043881
86670bd00,2000000.00000000,2562367.94614764
86723a21c,900000.00000000,1171837.00079190
8689cbd47,500000.00000000,1247511.62683804
8692fdc6c,600000.00000000,1378929.49767281
86a642584,2187500.00000000,1059487.22384128
86ae55960,2272250.00000000,1550836.10000491
86b3628ba,20000000.00000001,4240073.30956422
86b92dc5d,350000.00000000,1306369.48027959
86c420835,39999999.99999999,11916881.92319666
86db08a38,1000000.00000000,312515.55705952
86dc86eb6,8000000.00000000,9747713.76004940
86dce7e14,12499999.99999999,21671675.04246773
86de2f74e,20000000.00000001,4490268.55112400
86e50a342,200000.00000000,427801.81748056
86e8a71ed,2000000.00000000,2444431.38523719
86ea59e05,11000000.00000001,6158804.57536153
86ede0189,503000.00000000,124260.15710284
86f12dcb4,8478666.66000000,1689796.93269100
86f2521a5,4000000.00000000,1349678.53750537
86ff62c28,4000000.00000000,3055807.27154353
871ee7f25,1000000.00000000,1873675.70951669
871f55e41,3000000.00000000,1160783.98252382
87267f5e0,3750000.00000000,2216411.04686756
87308a6f7,800000.00000000,927470.37305875
875093917,30000000.00000005,11775928.25311620
8751e5dad,369200.00000000,3201295.73155519
875af07e6,200000.00000000,3173328.89575342
8769d1f5c,300000.00000000,2757505.00172969
876c2fd10,5000000.00000000,4817857.47490403
876c388eb,400000.00000000,534975.26859571
87795de20,350000.00000000,2012248.20491467
8785dde1f,3200000.00000000,3547159.45920057
879aa388b,3000000.00000000,1132648.30795280
879b2576b,39999999.99999999,1865409.84061339
87acb1008,3892000.00000000,2184563.29389910
87adcd197,8000000.00000000,1900265.04925994
87baa67d7,465000.00000000,106977.28248224
87c03fa21,646000.00000000,196386.67390270
87cbbc46f,100000.00000000,470756.26902894
87d86c194,2792000.00000000,6802285.29825696
87ea9e416,15000000.00000001,15361007.20834205
880d29605,2500000.00000000,2233766.74655570
881962f90,5000000.00000000,1583016.47500722
881cc0d9d,19000000.00000001,3490736.06463166
882361d6a,743333.34000000,282443.79385246
88279452c,6200000.00000000,2234713.97475194
882834516,4000000.00000000,7940080.95043574
882d546df,20048000.00000001,7520720.73301679
8839aedb6,4162400.00000000,1987490.94979178
883e57183,190000.00000000,126825.95014397
8863aaef8,4133333.34000000,2139190.97780684
8864474b4,4000000.00000000,8559484.55583064
8871f61e1,14091076.92000002,2678208.38944928
8879d190b,1000000.00000000,1561771.52473797
887d1c574,200000.00000000,1490949.94650617
887fccf34,7199999.99999999,1729697.21147750
88804e8d9,10844666.66000000,3155838.96242588
8880d4d3f,2000000.00000000,346346.06348896
88821f035,2000000.00000000,1957809.31799911
888316efa,250000.00000000,2080618.95593766
88914e795,10800000.00000000,4844289.73830974
8894ad19b,20000000.00000001,1565157.04367189
88a25bfb9,192000.00000000,88899.90671165
88caee306,39999999.99999999,26720831.15844177
88d194b9a,900000.00000000,1022133.73308439
88df8e4be,3600000.00000000,4485420.52820988
88eac43e3,30000000.00000005,6736731.61673864
88f81cda9,10000000.00000000,8008998.83945604
88f835c8c,1422571.42000000,1901517.39619669
89039724b,2300000.00000000,829781.74987476
89071042f,14666666.66000001,7314698.21279612
890963a47,1000000.00000000,2200861.28644340
890cfe818,20000000.00000001,16787492.92729258
890da42b9,350000.00000000,835193.51541341
891d4161d,300000.00000000,308120.52357525
892c10b2c,233333.34000000,3833594.67707049
8932d2769,1500000.00000000,3005197.00855961
893fdfd03,7502000.00000001,3771799.27928586
89552889b,1100000.00000000,780546.19490608
895a23ed3,10000000.00000000,5837862.07420010
895c46770,1000000.00000000,2445990.25876462
895c9298d,14676000.00000000,12894320.35970922
895db12dc,16000000.00000003,2459717.77995823
895e1bcc9,160000.00000000,1486160.13793288
896c89124,2482000.00000000,1600484.38945900
899261dd7,186000.00000000,143250.99293191
899734d53,10000000.00000000,1739591.69646062
89a678032,1000000.00000000,2164657.72113702
89aa92307,37292000.00000000,1290285.96499116
89adc51cc,7800000.00000000,14386705.66369180
89b61eed4,10000000.00000000,4137645.25489053
89bf8962d,1000000.00000000,2322469.87234065
89c41468e,2000000.00000000,853616.86009309
89c5b3d99,10666666.66000001,1137364.53458917
89d43ff03,2000000.00000000,6522373.78975583
89d965e8e,77333.34000000,100675.73392926
89df2602c,39999999.99999999,20948323.54142360
89ed8a676,10000000.00000000,7762945.23350606
8a1e67c38,20000000.00000001,2168462.90190555
8a21fd1b8,24000000.00000000,18882347.50298900
8a2d96ee8,1400000.00000000,2136803.41059877
8a3690436,3244444.44000000,1876483.18245763
8a5f1bd2a,5000000.00000000,8418346.13143708
8a695d6a4,6000000.00000000,3340321.21118822
8a6db06cd,333333.34000000,1241035.04155412
8a6f293ae,60000.00000000,292789.88505625
8a71315d4,1000000.00000000,2343286.98966973
8a7bd236b,10199999.99999999,15674840.83888575
8a7fcd8e0,4000000.00000000,3595470.18580257
8a87c9c6c,17747000.00000000,10261055.36201917
8a89d4da2,9000000.00000000,1981932.91173703
8a8f5d020,44000.00000000,96624.94668008
8a90e8f25,155000.00000000,1059816.90734781
8aa546d35,3350000.00000000,4006395.95353024
8ab500b58,1602000.00000000,3253514.28372771
8ad5a7f17,20000000.00000001,11874515.42698240
8ae373c9f,10800000.00000000,2503797.95295981
8ae67cc5a,200000.00000000,770571.77360525
8aec6c714,1600000.00000000,876417.72871153
8af0e2544,1000000.00000000,1262439.90572005
8af0ec3d5,1986000.00000000,779017.59881992
8aff6bbfb,4318000.00000000,1932220.17177705
8b0bf2871,833333.34000000,897148.43295133
8b0d83961,1000000.00000000,2176832.18168689
8b0e65d7b,98666.66000000,113924.71363953
8b16c7d1b,4666666.66000000,4489803.02078789
8b17e6abd,39999999.99999999,17419984.88777835
8b1af303b,20000000.00000001,7572912.86939198
8b1f77aad,14000000.00000001,14494640.55072477
8b23e5065,6000000.00000000,7975759.69747439
8b2451c30,14000000.00000001,20369982.05225583
8b24a0482,59333.34000000,796852.74318861
8b2cb9c2f,800000.00000000,1322865.60376681
8b3547b05,10000000.00000000,4130830.29067633
8b364d575,2000000.00000000,1886931.52718867
8b3766ec2,866666.66000000,1734987.56644674
8b3d66168,5000000.00000000,4570438.95735372
8b47eadff,10600000.00000000,1441250.44941327
8b485084e,20000000.00000001,1800201.97479089
8b51ba462,4000000.00000000,8389385.14131743
8b58d997f,2000000.00000000,3621532.68410869
8b59e9fca,30000.00000000,248726.30953715
8b5df7a2f,24000000.00000000,2869689.50655997
8b5eb0016,300000.00000000,182160.73294603
8b65fc445,7199999.99999999,4661987.52201845
8b7c38e69,3125000.00000000,1058773.69604556
8b80ca346,4000000.00000000,1165101.91183888
8b9c02a6e,30000.00000000,81198.60363154
8b9f3dc71,10000000.00000000,3777248.48250041
8ba5878be,13000000.00000001,4925832.78477387
8ba5c35c0,17935999.99999998,1123745.94749625
8bb347157,2400000.00000000,934595.27930022
8bb6d2012,2133333.34000000,6857932.36428635
8bb8b163d,8000000.00000000,3180676.75781376
8bd78c9bc,39999999.99999999,33263505.74894176
8be358b3e,162000.00000000,1801000.90758555
8bed08371,12000000.00000001,1809963.96846734
8bede1cc0,3000000.00000000,2534056.29141654
8c02c4de9,4594000.00000000,2123259.19167684
8c0fe561b,1300000.00000000,3561099.55784920
8c11d9906,68000.00000000,1000072.38335653
8c150b6e0,6639000.00000000,2578458.97977220
8c1d2f3e5,1000000.00000000,2648443.21398761
8c242bfff,7849999.99999999,7422946.84316121
8c2e2866b,100666.66000000,273898.36647457
8c2e2a78e,2000000.00000000,7830218.19647550
8c3018a96,5002000.00000000,1147103.86727546
8c311783c,20000000.00000001,15334154.66652980
8c3a6ea1f,12379999.99999999,3109237.99418301
8c447eca3,4200000.00000000,730346.27266783
8c469360e,6666666.66000000,7776270.93016586
8c476de7a,2800000.00000000,1179734.05576607
8c498d26a,200000.00000000,175214.52702694
8c526845b,4048666.66000000,2288219.31614422
8c7a0256f,200000.00000000,953048.48339048
8c81decb0,1650000.00000000,3075089.66527490
8c8f605b3,4825000.00000000,1634612.68492155
8c90a07be,600000.00000000,2659488.13071930
8c92416ac,2000000.00000000,11470050.40074558
8c9b0854e,39999999.99999999,33291389.64700765
8ca25c7a1,1814000.00000000,2121372.10586195
8ca2f5a67,468000.00000000,1335692.45680414
8ca32345e,500000.00000000,1676848.47882883
8cba1ed18,3970000.00000000,422288.78786398
8cbf82297,6666666.66000000,5266632.87452792
8cc0718eb,48000.00000000,2542251.69799941
8cc1f19ed,1563000.00000000,1898443.62069753
8cc2b0921,144000.00000000,1571419.28544977
8cc380b8f,2618571.42000000,2069440.33398687
8cc6c509e,30000000.00000005,17316308.73460073
8cdac6b82,4260000.00000000,1917082.48145382
8cdfd641e,10666666.66000001,17825606.48714882
8d05260c4,8000000.00000000,2756755.19206867
8d07af3c9,600000.00000000,1102701.86288658
8d0a30b77,38500000.00000002,2348813.02672361
8d0fd10a8,4000000.00000000,8332984.74759269
8d12fbafd,7000000.00000000,2450949.46820699
8d16ea207,2000000.00000000,4010999.33781513
8d1de30dd,2700000.00000000,5075434.17548958
8d22b2b16,8000000.00000000,3446613.63523379
8d2624fc5,14769999.99999999,1089729.46333302
8d36fe88b,164000.00000000,84469.43301589
8d40107e7,6000000.00000000,3976902.17546679
8d4652a09,1333333.34000000,2641473.53079913
8d5558933,1973000.00000000,8367265.72582705
8d59fd864,24025999.99999996,3739591.61130882
8d5d41353,29466666.66000000,2144918.50273923
8d61d9b82,305000.00000000,155429.62481775
8d6653972,340000.00000000,2216889.46974050
8d71ff7be,2800000.00000000,2702946.05048464
8d8fb3d17,2500000.00000000,2318415.64995623
8d94bf70a,71250.00000000,102971.62714950
8d964156e,10666666.66000001,4796601.43432039
8da07dfe8,2000000.00000000,1809503.78510757
8dbf57e38,1496000.00000000,1357003.15757764
8dc32351a,400000.00000000,188105.50809025
8dda5bedd,9632000.00000000,11112738.00357785
8dde84c68,5000000.00000000,5258493.93645468
8de23b26a,29466666.66000000,26839634.20077937
8de3625c2,50000.00000000,195635.50306095
8dedc0dbf,600000.00000000,1023467.82179825
8def1ce7f,28600000.00000003,8870886.91443450
8df7c3425,11058500.00000001,1449240.18579552
8e066fe38,20000000.00000001,7784058.05022676
8e14814b5,113000.00000000,1024901.33579172
8e15d2ebe,8260000.00000000,7664246.25219079
8e1792138,1200000.00000000,1877429.26476067
8e274eb5c,600000.00000000,1732368.16292527
8e2f91614,270000.00000000,135151.52485003
8e319e881,5000000.00000000,9365738.66605323
8e35e5116,400000.00000000,155471.53360258
8e37c1cb6,13400000.00000001,1293619.64636103
8e3afc5d4,350000.00000000,920906.80143368
8e41f1cc7,2000000.00000000,1895046.63774930
8e50b8e9d,10000000.00000000,9385554.90025034
8e5939610,2500000.00000000,1083270.77261215
8e6cde964,11050000.00000001,3239144.23055891
8e737091c,4000000.00000000,7705987.81043931
8e7f6ad4e,5686750.00000000,1929214.32912322
8e84a6bae,600000.00000000,3496096.45097851
8e8925f9b,8683999.99999999,2856152.93115195
8e8e9a315,20000000.00000001,6734362.52919408
8e938d26e,3130000.00000000,3860057.55310549
8e95372f2,6000000.00000000,2601060.66630232
8eb5a8241,360000.00000000,853056.53952518
8eb85d8e1,150000.00000000,160538.13839372
8eb8e325d,400000.00000000,523575.09992554
8ebcd6d2f,31999999.99999996,11345733.51363241
8ec82a395,8000000.00000000,8261484.45640009
8ecac8833,2400000.00000000,3437964.19557381
8ecb3e79d,26140000.00000002,1205673.00665139
8ee3a4c94,2000000.00000000,1907669.39893989
8ee70032a,460000.00000000,187397.11370311
8ee8586b7,15000000.00000001,17152057.21286683
8eea820fa,180000.00000000,1351495.03239519
8eeba0814,26326000.00000003,1269008.93755379
8eee227ab,270000.00000000,1545351.42770021
8ef3da8a5,12365999.99999999,12298982.26410501
8ef5fd9c9,16999999.99999997,13373843.81144751
8efc7dac0,2000000.00000000,1256173.76812999
8f076549c,930000.00000000,949587.06483351
8f0d1198d,8000000.00000000,5001735.10322886
8f0ee5142,11399999.99999998,4779207.30661699
8f175b9f4,36666666.65999993,32601642.72087049
8f4c734bc,77000.00000000,105943.30574197
8f4edba83,10000000.00000000,10917350.08897701
8f59f77e6,11000000.00000001,1767528.76467917
8f5ab6994,4000000.00000000,816280.69796357
8f5fd9d52,378000.00000000,2568903.50575223
8f64713d2,20000000.00000001,14329110.11349727
8f7c13661,733333.34000000,961527.97099348
8f94696af,574000.00000000,3444007.05867123
8f985eb21,333333.34000000,2490068.07659455
8f9bd6cd1,67000.00000000,82678.67826855
8f9d69775,1460000.00000000,2422849.76350183
8fb5cda6a,7894000.00000000,15361162.18455436
8fb675cea,350000.00000000,410350.94317867
8fb966187,10000000.00000000,3292976.86211630
8fba96854,7000000.00000000,9018934.92630561
8fc24bbef,50000.00000000,482286.16164156
8fc2f21e8,17529999.99999998,9771564.48492970
8fd28e7a7,8302000.00000000,4492426.03327086
8fd7ff884,10000000.00000000,1975398.44323201
8fd90eabd,515000.00000000,1610264.18510358
8fdf976a8,4085000.00000000,2160012.87623895
8fef81ce0,250000.00000000,3587843.27884162
900481e19,8000000.00000000,12600752.99480109
90069b663,6107500.00000000,5823559.25703367
9008e24b7,1087333.34000000,1358038.81352170
900c86c59,1152000.00000000,1036497.84554568
901bad320,7000000.00000000,7633162.78832704
90225462c,20000000.00000001,1751135.06147387
9026f9267,400000.00000000,645367.61885814
90273e325,150000.00000000,535694.31906608
902792d2b,2154333.34000000,1911760.32321255
902d52378,3600000.00000000,1098902.24857341
9050f4b0c,17048799.99999997,11118157.58906720
9052d5c37,70000.00000000,318451.83986364
9055fb476,250000.00000000,1099817.43753577
90596977c,120000.00000000,4817357.63020199
905ca6fe8,360000.00000000,808962.55004263
9073d2dd4,2800000.00000000,2317931.82989846
9078809f8,816666.66000000,3559046.41956737
907d4504e,36000.00000000,130665.10838120
908fd14b9,1000000.00000000,2214222.25258370
909917187,37999999.99999996,4708057.29963735
909fce59c,440000.00000000,227647.05262663
90a5dc1c0,400000.00000000,1999427.39546035
90ad04321,41000.00000000,87119.14715424
90ad0e82f,538000.00000000,3847667.42738643
90b320ea0,120000.00000000,1637164.98789974
90b334cbe,300000.00000000,318126.90237767
90b4573eb,114000.00000000,113656.63700576
90bc40712,500000.00000000,1093610.67022333
90ccdf4ec,2643000.00000000,3086248.21433829
90e5f2422,12000000.00000001,3861798.10058604
910c44634,3636666.66000000,1669217.30786507
91338f1a0,7000000.00000000,5973107.19821820
9149ea9df,2474285.72000000,1717971.19906204
914f864fb,3904000.00000000,6949929.87050686
915908c82,100000.00000000,210048.56735219
915b194ae,19745999.99999999,8416911.00788637
915c3a913,1700000.00000000,2150060.56447950
9166908af,6354500.00000000,3558708.56939798
916f9d6f9,6089333.34000000,6675454.99067550
9172e1c58,10066666.66000001,3288794.69462694
91743a556,485333.34000000,171654.75597342
917fa4ba9,155000.00000000,1477366.82324850
918a6f781,900000.00000000,2259652.82987324
91984eb88,300000.00000000,809787.92326453
919e5b139,258000.00000000,717881.82959985
91a3dc85c,11000000.00000001,2469704.68878085
91b38091c,39000.00000000,77229.21112251
91d06fbf8,2500000.00000000,3015693.35619432
91d73e03d,100000.00000000,1926189.97130438
91db8533e,10000000.00000000,2962246.32429203
91f65eca7,10000000.00000000,2301232.83010474
921ddb60f,68000.00000000,167060.15509270
922da6ef7,2000000.00000000,1610676.80823851
9235219d3,160000.00000000,1103477.34699842
9241ab164,19499999.99999998,3111475.23441715
9242c9054,100000.00000000,590326.71726725
92515f933,110000.00000000,685868.13976880
9259142a8,400000.00000000,1441971.97339187
927110160,1427230.76000000,567907.51210824
929756192,8000000.00000000,6550964.16846824
92a0b0037,146000.00000000,127132.35635720
92a7078d7,600000.00000000,644231.59737018
92b156160,6465000.00000000,6206816.86861951
92bbebdf8,435000.00000000,1002931.79344481
92dd42c2b,8400000.00000001,1076728.59675259
92df8bd34,3246000.00000000,6701538.85874201
92dfdeda1,1620800.00000000,2396426.13645659
92e17e229,10600000.00000000,1057406.08329576
930b12867,332000.00000000,1667761.24837127
930eb355b,176000.00000000,3757582.64776339
93180187c,900000.00000000,3253468.68842232
9321c6b32,20000000.00000001,8245224.37569229
9328bcb15,600000.00000000,6044558.95430137
932d3ee67,5800000.00000000,1472680.31066901
932e1ecc7,1300000.00000000,693641.20803546
9336f1fe3,10000000.00000000,3729421.14372594
933e73a2b,51000.00000000,82501.23009485
93417259f,2500000.00000000,4634002.14220128
9344189af,200000.00000000,1000598.38815009
9355432a6,8372571.42000000,3009889.97181467
935b18ae8,5000000.00000000,3015821.58510895
93613dfe9,5500000.00000000,3638331.16422937
9367c7354,400000.00000000,1881042.84711033
9374057bc,900000.00000000,4648562.54982023
9382ab196,400000.00000000,3702972.90847473
9383d345d,18160666.66000001,2383339.78328500
939e6eae3,200000.00000000,880111.71238469
93b0720f8,5000000.00000000,2124564.36670356
93ba58669,10000000.00000000,8538369.24076047
93bf503a7,20000000.00000001,18675083.62988404
93c15a484,3913333.34000000,862419.74838016
93cda1f38,1200000.00000000,2131931.30831450
93d83f35d,3000000.00000000,3039470.69163181
93dfbf044,150000.00000000,183680.77934972
93ed86646,13200000.00000002,1888340.80144275
9403a2199,33999999.99999994,3806461.97453103
94079f340,20000000.00000001,10474838.59510957
940dfb251,370000.00000000,270278.82639701
941019926,960000.00000000,825848.51917454
941b7036f,1200000.00000000,2389361.28103164
941f1c2e4,4000000.00000000,1014368.58858740
9421014ae,20000000.00000001,15215797.03510401
9429c82c6,16000000.00000003,9218249.29945427
942a79daf,8699999.99999999,1110694.98912388
942d01e10,5250000.00000000,767755.94593086
9440ad308,1029600.00000000,2836206.28118187
9442ddb41,7199999.99999999,10840403.63430746
9448e264f,1000000.00000000,2029224.29898827
9450c9f54,25333333.33999996,2130197.75953136
945323a64,6500000.00000000,7028127.15437813
94543107b,180000.00000000,3230368.87435333
94599d2a9,6000000.00000000,2872922.14863947
94621e2ae,39999999.99999999,16210322.72563114
946ecab94,20000000.00000001,15517074.13593300
9470cf553,39999999.99999999,21625773.67765725
94909c841,1160000.00000000,1596650.00042862
94acfe401,120000.00000000,1304870.10234767
94b06acee,23666666.66000003,5515170.82349926
94b808aeb,2000000.00000000,2181612.01460284
94ba68562,3120000.00000000,2053823.80648994
94bab5179,2000000.00000000,3706557.34075222
94c6e1fa8,1000000.00000000,846112.19531728
94d5e8943,1600000.00000000,3180963.05622581
94dfdc775,102000.00000000,107048.84125345
94e173346,5000000.00000000,2346143.89474927
94e567b19,15499999.99999999,2991873.99111276
94e827259,20000000.00000001,4900468.59749321
94ec2b1c5,3000000.00000000,3167587.77018752
94f6e3932,2358000.00000000,1914452.91365485
94fe1a9e1,17199999.99999998,2744562.05307823
950340888,20000000.00000001,8307252.93215673
9505d97d4,66000.00000000,108165.87218832
9507b8e2c,14066799.99999998,9779516.54710451
950ea9487,3400000.00000000,2782135.87041942
9521d1592,2000000.00000000,2977376.43103132
95251d232,55000.00000000,420573.57743919
9525e73d5,9180000.00000000,1782733.92374391
952ac3738,33084000.00000002,5841107.66678648
952d0c5f3,8178799.99999999,6178523.22864172
95355d1a3,33999999.99999994,18576000.23794932
9549863b7,83333.34000000,265401.70875556
95504f09a,4868333.34000000,3422499.35043082
9550907eb,5670000.00000000,6070360.37559276
9569cb58e,20000000.00000001,13196099.01779461
9572e1e28,10000000.00000000,11160906.75666071
957f470e5,800000.00000000,2369952.16572633
95852175d,2090000.00000000,1201231.39089694
958c9ede1,10000000.00000000,2878413.10310334
9591ce774,132666.66000000,82225.95344213
959f1df0f,832500.00000000,312595.48665424
95a93c48c,100000.00000000,447752.06627802
95aeed742,8000000.00000000,8093165.56829569
95b9d849e,700000.00000000,376716.06153719
95c031f4c,6000000.00000000,1861330.38584551
95c52da81,604000.00000000,18040467.57515209
95d1c8986,4000000.00000000,3861993.30677277
95dc49d69,200000.00000000,3949036.50495379
95ddbff54,174000.00000000,140531.20887115
95e24c278,148000.00000000,157899.24943751
95ee9a286,20000000.00000001,2451583.77826260
960edb1a2,13000000.00000001,1839983.64589255
961195dd6,5130000.00000000,6532080.21182540
9614259f3,100000.00000000,140801.44647838
96261d7de,10867999.99999999,2109698.84776435
963099756,870000.00000000,271763.30949479
9634653ec,20000000.00000001,3246394.40552693
963669125,20000000.00000001,11784814.63061450
9641fe630,58000.00000000,183251.64139012
96438a203,20000000.00000001,16344647.23433831
96493c160,96000.00000000,78181.99124061
964f51d09,333333.34000000,1084256.87999197
965f3ac96,105000.00000000,753136.61474975
9666a031e,215000.00000000,249005.60103491
966aee4f8,100000.00000000,3221252.89868025
966c770ee,3889714.28000000,929137.65896258
967101685,1400000.00000000,4297254.71740368
967beb96f,2000000.00000000,3718381.33563157
967d6f0f7,200000.00000000,2527513.10028724
967e23ec8,6333333.34000000,1663831.28878410
969702d0f,5078000.00000000,1601897.83015388
96b4c62bc,4000000.00000000,4397627.09594723
96cd765ad,2000000.00000000,1558224.00289687
96cfea5fd,1000000.00000000,789710.19123226
96d720f98,4000000.00000000,1460152.96664970
96f4989f7,6000000.00000000,4132358.24364702
970f3dfa9,4000000.00000000,4032709.42064404
971068810,2254347.82000000,4191782.44907788
9713c0e95,1833333.34000000,1507168.74784708
971d34597,16400000.00000001,4145789.63573644
973396d31,20000000.00000001,3406874.47180411
97417e94e,2933333.34000000,2365531.84567782
974323de4,10800000.00000000,7177438.41717505
9751f338c,10515000.00000000,1848579.40505971
97574e55d,2650000.00000000,672569.89166542
9761f9ba9,771000.00000000,2072800.13877076
97737f6fa,39999999.99999999,3600820.06438191
9777d2eef,39999999.99999999,34874142.39890768
9786f881a,7016000.00000001,951678.78897379
978797a68,600000.00000000,636360.14674929
978884211,39999999.99999999,29245243.81103800
97a5abab1,72000.00000000,84435.11210721
97bdcb399,18899999.99999997,1286807.33851617
97c69cfaa,5800000.00000000,1697852.45555349
97d645eab,1200000.00000000,1323481.67637523
97dc96a55,10000000.00000000,4398520.85476352
97e10c7b1,25625999.99999998,4157099.48634167
97e294740,221000.00000000,848662.22137456
97f99a67f,215000.00000000,1911509.68281434
9817af77a,800000.00000000,1800883.12512225
984408719,1550000.00000000,1116144.53988554
9850fc843,4900000.00000000,482526.26163655
9853ae314,6300000.00000000,2659969.91376723
9857c66d8,17740000.00000000,10210969.27379251
9868973bd,20000000.00000001,16683945.94292179
987024ad6,2895000.00000000,2330831.81908314
987a80da0,2685000.00000000,3399601.53676860
987ca2c9f,37500.00000000,510900.49636820
98892b678,5800000.00000000,2579843.28516564
988b70d9e,10000000.00000000,1457147.57136100
989633e0a,9249999.99999999,1476037.33633575
989b3dc9d,15000000.00000001,903334.22198570
98a02d15a,14000000.00000001,2191325.56003210
98ccc9fc4,718956.52000000,885632.60088282
98ce38b97,460000.00000000,1098335.85663486
98d06dc07,4100000.00000000,7619723.39841340
98dad3bab,1310000.00000000,1694230.30159767
98df7807d,8391428.57999999,3781292.61892080
98e4da8ba,1920250.00000000,2293476.37202816
98e631032,452000.00000000,2338085.87054266
98ea4b8a5,20000000.00000001,15835035.94943888
98ef3dc41,1800000.00000000,1223333.06863856
98f32a4c0,953333.34000000,1089849.04746633
98f7ac79f,5000000.00000000,1340506.37127297
98ff13af8,8000000.00000000,4155020.52283662
99015a55e,234000.00000000,1650420.54254297
9902b78b2,14399999.99999998,2948796.95746162
99035cb75,2000000.00000000,1005358.17452987
9906192a6,30000.00000000,315349.28592042
990fc2324,20000000.00000001,6961835.59450374
991295aa4,10199999.99999999,863571.12325128
99140346c,3000000.00000000,1146699.39736359
991eb7799,97000.00000000,743304.26059840
99306b704,2736000.00000000,834784.79093360
993804c0f,4200000.00000000,3268776.32951398
993aa965a,836000.00000000,1653868.74204938
994a6ecd1,11000000.00000001,1102918.31093882
9958bd599,22999999.99999997,8580660.82284570
995d055ea,7600000.00000000,4392783.09502628
995fa69db,30000000.00000005,25657851.00632990
9965208a3,17199999.99999998,3682799.94682581
9968de8f4,5100000.00000000,903287.58387155
996ab063f,100000.00000000,1010007.90848968
9970af6e5,1600000.00000000,530976.78985647
9977277a9,300000.00000000,3552544.98315492
997965cf5,154666.66000000,1841131.95408754
997e070bd,380000.00000000,1131697.48921733
9989ffae5,200000.00000000,3029271.80383153
999b2eee0,8098000.00000000,15955541.78634721
99a045f7e,800000.00000000,1690569.76052927
99af116b1,30000000.00000005,6371654.38489237
99af1a680,2000000.00000000,4424504.94230246
99b21b1f9,140000.00000000,3538581.27175697
99c9b5447,2613333.34000000,1377491.95437944
99ddb20f5,24000000.00000000,12823119.58149555
99ecf5f3c,2700000.00000000,3286530.27445305
99f41eb50,11000000.00000001,14892999.45976207
99f7dc04c,1000000.00000000,3565758.53436145
9a11a3256,1200000.00000000,1335341.57213953
9a272a11a,20000000.00000001,3707169.39629571
9a2908037,450000.00000000,1700781.01066129
9a2a9a1e5,16008000.00000001,3024835.49954679
9a3d9b389,20000000.00000001,12216620.56190498
9a419013e,6000000.00000000,5990383.64382402
9a43a020f,850000.00000000,2504119.95824505
9a4552728,9719999.99999998,7177041.13029853
9a4c23f47,5000000.00000000,2440772.54212343
9a5b32d28,400000.00000000,2675214.74944926
9a6339528,4000000.00000000,2253261.67842542
9a766ac6a,11500000.00000002,2224807.30290811
9a7c840fc,7700000.00000001,2363931.50671536
9a8c57974,2000000.00000000,2227689.67779872
9a8d126e5,20000000.00000001,16902397.05102822
9a9803104,300000.00000000,1200373.41824811
9a9c9cf05,21900000.00000000,4568296.09102347
9aa0f2c17,180000.00000000,216901.91485399
9aa15aa96,1174000.00000000,1879484.09514991
9aab75b56,1200000.00000000,3475159.06950186
9aada920c,12000000.00000001,20952716.41373039
9ac50dd44,9249999.99999999,6403731.14215436
9ad101631,7764571.42000000,1936791.07131519
9ad70779c,240000.00000000,246560.96234759
9ada3e8d3,10700000.00000001,3019222.95957845
9ae381ead,5000000.00000000,6470970.76405374
9ae85b6e1,520000.00000000,3543488.32946624
9aef1aa76,4400000.00000000,13239736.07450668
9af7c3f66,504000.00000000,390718.02396145
9b01ec2a8,500000.00000000,285557.37355059
9b10e53ad,782000.00000000,1912422.69746231
9b14ac521,1200000.00000000,960630.23864952
9b20e4572,20000000.00000001,13546447.93501274
9b360b652,200000.00000000,316891.42666363
9b37c29c2,3310166.66000000,2804068.27526664
9b388b70b,2694400.00000000,1720733.16874680
9b4f1fb68,3330000.00000000,398027.33603961
9b65ffa0d,5240000.00000000,3485978.40319235
9b68b3fed,2875000.00000000,4471000.82970421
9b6b767d5,2400000.00000000,6620904.52176671
9b786ad4a,80000.00000000,1148553.90226072
9b7b7caed,10000000.00000000,5627655.33188493
9b7cf9e45,10000000.00000000,3818501.49141738
9b87c11fe,211333.34000000,1196951.85888413
9b8b69fd9,2000000.00000000,3683996.78174640
9b9412d47,500000.00000000,3312301.12115526
9b9cb8537,1520000.00000000,688561.72121501
9ba4e4b1e,20000000.00000001,5657889.77311258
9bb91d678,4000000.00000000,2680416.00383908
9bcf22cd9,1400000.00000000,1559260.66787224
9bd0ca90c,4000000.00000000,1556984.85725788
9bd767573,500000.00000000,1987430.75140225
9bdf386e7,39999999.99999999,31800622.12361306
9be4ae126,97000.00000000,2353646.32427756
9bea69753,400000.00000000,1279429.55544326
9bec492ca,20000000.00000001,11343865.41928824
9bf672e75,500000.00000000,1018084.34296640
9bfa690ed,2000000.00000000,2574434.24873022
9c00a76e8,20000000.00000001,14752728.47336146
9c17b3d9b,2150000.00000000,1008752.91532595
9c1adb29f,1000000.00000000,523982.93131343
9c1cfeb22,3518000.00000000,1514270.67988311
9c21a3395,20000000.00000001,14365496.81011451
9c2473feb,25999999.99999999,3189184.08460001
9c24dd44e,3000000.00000000,6826631.48047337
